Individu,Pop,Quadrat,Plante,year,Age,Size0Mars,Size1Mars,Size0Juin,Size1Juin,Survie,Flowering,Capitule
2104,Pe,23,18,1995,NA,5,6.5,7,8.5,1,0,0
2104,Pe,23,18,1996,NA,6.5,8,8.5,14.5,1,0,0
2104,Pe,23,18,1997,NA,8,9.5,14.5,14,1,0,0
2104,Pe,23,18,1998,NA,9.5,12,14,11,1,0,0
2104,Pe,23,18,1999,NA,12,7.5,11,10.5,1,0,0
2104,Pe,23,18,2000,NA,7.5,6,10.5,6,1,0,0
2104,Pe,23,18,2001,NA,6,0,6,0,0,0,0
2105,Pe,23,19,1995,NA,6.5,9.5,10,13.5,1,0,0
2105,Pe,23,19,1996,NA,9.5,13,13.5,12,1,0,0
2105,Pe,23,19,1997,NA,13,0,12,0,0,1,NA
2106,Pe,23,21,1995,NA,7,9,9.5,13,1,0,0
2106,Pe,23,21,1996,NA,9,6.5,13,13.5,1,0,0
2106,Pe,23,21,1997,NA,6.5,9.5,13.5,13,1,0,0
2106,Pe,23,21,1998,NA,9.5,0,13,0,0,1,15
2107,Pe,23,22,1995,NA,4.5,4.5,6.5,8.5,1,0,0
2107,Pe,23,22,1996,NA,4.5,10,8.5,14,1,0,0
2107,Pe,23,22,1997,NA,10,8.5,14,15.5,1,0,0
2107,Pe,23,22,1998,NA,8.5,0,15.5,0,0,1,19
2108,Pe,23,23,1995,NA,8.5,9,12,13.5,1,0,0
2108,Pe,23,23,1996,NA,9,9,13.5,9,1,0,0
2108,Pe,23,23,1997,NA,9,0,9,0,0,1,NA
2109,Pe,23,24,1995,NA,13.5,0,14.5,0,0,1,25
2110,Pe,23,25,1995,NA,6.5,7.5,12,11.5,1,0,0
2110,Pe,23,25,1996,NA,7.5,4.5,11.5,9.5,1,0,0
2110,Pe,23,25,1997,NA,4.5,10,9.5,15.5,1,0,0
2110,Pe,23,25,1998,NA,10,10.5,15.5,16,1,0,0
2110,Pe,23,25,1999,NA,10.5,12,16,17,1,0,0
2110,Pe,23,25,2000,NA,12,8.5,17,13,1,0,0
2110,Pe,23,25,2001,NA,8.5,5,13,8,1,0,0
2110,Pe,23,25,2002,NA,5,0,8,0,0,0,0
2111,Pe,23,26,1995,1,1.5,0,1.5,0,0,0,0
2112,Pe,23,28,1995,1,3.5,4.5,3,4.5,1,0,0
2112,Pe,23,28,1996,2,4.5,5,4.5,10,1,0,0
2112,Pe,23,28,1997,3,5,12,10,10,1,0,0
2112,Pe,23,28,1998,4,12,10,10,16,1,0,0
2112,Pe,23,28,1999,5,10,11,16,11,1,0,0
2112,Pe,23,28,2000,6,11,0,11,0,0,1,13
2113,Pe,23,29,1995,1,2.5,4.5,3,6,1,0,0
2113,Pe,23,29,1996,2,4.5,6,6,9,1,0,0
2113,Pe,23,29,1997,3,6,6.5,9,12,1,0,0
2113,Pe,23,29,1998,4,6.5,10,12,15.5,1,0,0
2113,Pe,23,29,1999,5,10,13,15.5,15,1,0,0
2113,Pe,23,29,2000,6,13,11,15,13,1,0,0
2113,Pe,23,29,2001,7,11,8.5,13,12.5,1,0,0
2113,Pe,23,29,2002,8,8.5,7.5,12.5,11,1,0,0
2113,Pe,23,29,2003,9,7.5,0,11,0,0,0,0
2114,Pe,23,33,1995,1,1.5,0,2.5,0,0,0,0
2115,Pe,23,34,1995,1,0.5,0,0.5,0,0,0,0
2116,Pe,23,37,1995,1,0.5,0,0.5,0,0,0,0
2117,Pe,23,38,1995,1,3,0,3,0,0,0,0
2118,Pe,23,39,1995,1,NA,0,0.5,0,0,0,0
2119,Pe,23,40,1995,1,NA,0,2,0,0,0,0
2120,Pe,23,41,1996,1,1,0.5,1,1,1,0,0
2120,Pe,23,41,1997,2,0.5,0.5,1,0.5,1,0,0
2120,Pe,23,41,1998,3,0.5,0,0.5,0,0,0,0
2121,Pe,23,44,1998,1,1,0,2.5,0,0,0,0
2122,Pe,23,45,1998,1,1,0,3,0,0,0,0
2123,Pe,23,46,1999,1,2.5,2,4,2.5,1,0,0
2123,Pe,23,46,2000,2,2,0,2.5,0,0,0,0
2124,Pe,23,49,2002,1,1,5,1,6,1,0,0
2124,Pe,23,49,2003,2,5,4,6,6,1,0,0
2124,Pe,23,49,2004,3,4,8,6,11.5,1,0,0
2124,Pe,23,49,2005,4,8,7.5,11.5,8.5,1,0,0
2124,Pe,23,49,2006,5,7.5,6,8.5,7.5,1,0,0
2124,Pe,23,49,2007,6,6,9,7.5,10,1,0,0
2124,Pe,23,49,2008,7,9,9.5,10,8,1,0,0
2124,Pe,23,49,2009,8,9.5,5,8,8.5,1,0,0
2124,Pe,23,49,2010,9,5,7,8.5,11.5,1,0,0
2124,Pe,23,49,2011,10,7,0,11.5,0,0,0,0
2125,Pe,23,51,2004,1,1.5,0,1,0,0,0,0
2126,Pe,23,52,2004,1,2.5,0,4.5,0,0,0,0
2127,Pe,45,1,2000,NA,1.5,1.5,2,1.5,1,0,0
2127,Pe,45,1,2001,NA,1.5,0,1.5,0,0,0,0
2128,Pe,45,2,2000,NA,2,0,2,0,0,0,0
2129,Pe,45,3,2000,NA,10,11,13,13,1,0,0
2129,Pe,45,3,2001,NA,11,9.5,13,14.5,1,0,0
2129,Pe,45,3,2002,NA,9.5,11,14.5,17.5,1,0,0
2129,Pe,45,3,2003,NA,11,0,17.5,0,0,0,0
2130,Pe,45,4,2000,NA,7.5,6,10,8.5,1,0,0
2130,Pe,45,4,2001,NA,6,0,8.5,0,0,0,0
2131,Pe,45,6,2000,NA,2.5,0,2.5,0,0,0,0
2132,Pe,45,7,2000,NA,1,1,1,1,1,0,0
2132,Pe,45,7,2001,NA,1,0,1,0,0,0,0
2133,Pe,45,8,2000,NA,6.5,4.5,11.5,11,1,0,0
2133,Pe,45,8,2001,NA,4.5,7,11,9,1,0,0
2133,Pe,45,8,2002,NA,7,0,9,0,0,0,0
2134,Pe,45,9,2000,NA,7,7.5,9,8,1,0,0
2134,Pe,45,9,2001,NA,7.5,8.5,8,12.5,1,0,0
2134,Pe,45,9,2002,NA,8.5,4.5,12.5,7,1,0,0
2134,Pe,45,9,2003,NA,4.5,9,7,8.5,1,0,0
2134,Pe,45,9,2004,NA,9,5.5,8.5,7.5,1,0,0
2134,Pe,45,9,2005,NA,5.5,0,7.5,0,0,0,0
2135,Pe,45,13,2000,NA,2.5,0,2.5,0,0,0,0
2136,Pe,45,14,2000,NA,1.5,0,3,0,0,0,0
2137,Pe,45,15,2000,NA,5,5,8,7,1,0,0
2137,Pe,45,15,2001,NA,5,6,7,7,1,0,0
2137,Pe,45,15,2002,NA,6,8,7,7,1,0,0
2137,Pe,45,15,2003,NA,8,0,7,0,0,0,0
2138,Pe,45,16,2001,1,1,0,1,0,0,0,0
2139,Pe,45,20,2002,1,2.5,4,5,7.5,1,0,0
2139,Pe,45,20,2003,2,4,2.5,7.5,4,1,0,0
2139,Pe,45,20,2004,3,2.5,3,4,7,1,0,0
2139,Pe,45,20,2005,4,3,1.5,7,4,1,0,0
2139,Pe,45,20,2006,5,1.5,0,4,0,0,0,0
2140,Pe,45,21,2002,1,2,10,2.5,9,1,0,0
2140,Pe,45,21,2003,2,10,5,9,9,1,0,0
2140,Pe,45,21,2004,3,5,7,9,10,1,0,0
2140,Pe,45,21,2005,4,7,0,10,0,0,0,0
2141,Pe,45,22,2002,1,1.5,3,3,6,1,0,0
2141,Pe,45,22,2003,2,3,0,6,0,0,0,0
2142,Pe,45,23,2002,1,1.5,2,2.5,2.5,1,0,0
2142,Pe,45,23,2003,2,2,0,2.5,0,0,0,0
2143,Pe,45,24,2002,1,1.5,2.5,2,4,1,0,0
2143,Pe,45,24,2003,2,2.5,0,4,0,0,0,0
2144,Pe,45,25,2002,1,2,2.5,1.5,3,1,0,0
2144,Pe,45,25,2003,2,2.5,0,3,0,0,0,0
2145,Pe,45,27,2002,1,2,0,2.5,0,0,0,0
2146,Pe,45,29,2002,1,2.5,5,4.5,9,1,0,0
2146,Pe,45,29,2003,2,5,6.5,9,7.5,1,0,0
2146,Pe,45,29,2004,3,6.5,0,7.5,0,0,0,0
2147,Pe,45,30,2002,1,2,0,3,0,0,0,0
2148,Pe,45,31,2006,1,2.5,0,2,0,0,0,0
2149,Pe,45,32,2008,1,3,6,5,6,1,0,0
2149,Pe,45,32,2009,2,6,9,6,9,1,0,0
2149,Pe,45,32,2010,3,9,10,9,10,1,0,0
2149,Pe,45,32,2011,4,10,11,10,11,1,0,0
2149,Pe,45,32,2012,5,11,12,11,12,1,0,0
2149,Pe,45,32,2013,6,12,12,12,12,1,0,0
2149,Pe,45,32,2014,7,12,13,12,14,1,0,0
2149,Pe,45,32,2015,8,13,14,14,14,1,0,0
2149,Pe,45,32,2016,9,14,14,14,14.5,1,0,0
2149,Pe,45,32,2017,10,14,17,14.5,21,1,0,0
2149,Pe,45,32,2018,11,17,18,21,19,1,0,0
2149,Pe,45,32,2019,12,18,0,19,0,0,0,0
2150,Pe,45,34,2018,1,3,0,5,0,0,0,0
2151,E1,1,1,1994,NA,NA,6,8,9,1,0,0
2151,E1,1,1,1995,NA,6,0,9,0,0,0,0
2152,E1,1,2,1994,NA,NA,4.5,5,5.5,1,0,0
2152,E1,1,2,1995,NA,4.5,6.5,5.5,10,1,0,0
2152,E1,1,2,1996,NA,6.5,0,10,0,0,0,0
2153,E1,1,3,1994,NA,NA,6,6.5,8.5,1,0,0
2153,E1,1,3,1995,NA,6,11,8.5,12,1,0,0
2153,E1,1,3,1996,NA,11,0,12,0,0,1,36
2154,E1,1,4,1994,NA,NA,4.5,5,6.5,1,0,0
2154,E1,1,4,1995,NA,4.5,7,6.5,14.5,1,0,0
2154,E1,1,4,1996,NA,7,5.5,14.5,9.5,1,0,0
2154,E1,1,4,1997,NA,5.5,0,9.5,0,0,0,0
2155,E1,1,5,1994,NA,NA,5,4.5,7.5,1,0,0
2155,E1,1,5,1995,NA,5,3.5,7.5,7.5,1,0,0
2155,E1,1,5,1996,NA,3.5,0,7.5,0,0,0,0
2156,E1,1,6,1994,NA,NA,6,4,7,1,0,0
2156,E1,1,6,1995,NA,6,0,7,0,0,0,0
2157,E1,1,7,1994,NA,NA,0,3.5,0,0,0,0
2158,E1,1,8,1994,NA,NA,5.5,6,7,1,0,0
2158,E1,1,8,1995,NA,5.5,3,7,5,1,0,0
2158,E1,1,8,1996,NA,3,0,5,0,0,0,0
2159,E1,1,9,1994,NA,NA,8.5,5.5,8.5,1,0,0
2159,E1,1,9,1995,NA,8.5,4.5,8.5,10,1,0,0
2159,E1,1,9,1996,NA,4.5,5.5,10,8,1,0,0
2159,E1,1,9,1997,NA,5.5,0,8,0,0,0,0
2160,E1,1,10,1994,NA,NA,7.5,7,6.5,1,0,0
2160,E1,1,10,1995,NA,7.5,3,6.5,7.5,1,0,0
2160,E1,1,10,1996,NA,3,5.5,7.5,3,1,0,0
2160,E1,1,10,1997,NA,5.5,0,3,0,0,0,0
2161,E1,1,11,1994,NA,NA,6,6,6.5,1,0,0
2161,E1,1,11,1995,NA,6,1,6.5,9,1,0,0
2161,E1,1,11,1996,NA,1,3,9,7,1,0,0
2161,E1,1,11,1997,NA,3,0,7,0,0,0,0
2162,E1,1,12,1994,NA,NA,0,3,0,0,0,0
2163,E1,1,13,1994,NA,NA,0,1.5,0,0,0,0
2164,E1,1,14,1994,NA,NA,0,3,0,0,0,0
2165,E1,1,15,1994,NA,NA,0,0.5,0,0,0,0
2166,E1,1,16,1994,NA,NA,0,2.5,0,0,0,0
2167,E1,1,17,1994,NA,NA,0,2,0,0,0,0
2168,E1,1,18,1994,NA,NA,0,1,0,0,0,0
2169,E1,1,19,1994,NA,NA,3.5,6.5,4.5,1,0,0
2169,E1,1,19,1995,NA,3.5,0,4.5,0,0,0,0
2170,E1,1,20,1994,NA,NA,9.5,10,10.5,1,0,0
2170,E1,1,20,1995,NA,9.5,0,10.5,0,0,1,13
2171,E1,1,21,1994,NA,NA,0,7,0,0,0,0
2172,E1,1,22,1994,NA,NA,6.5,7,8,1,0,0
2172,E1,1,22,1995,NA,6.5,5,8,8.5,1,0,0
2172,E1,1,22,1996,NA,5,0,8.5,0,0,0,0
2173,E1,1,23,1994,NA,NA,5,7.5,7,1,0,0
2173,E1,1,23,1995,NA,5,3.5,7,12,1,0,0
2173,E1,1,23,1996,NA,3.5,6.5,12,10.5,1,0,0
2173,E1,1,23,1997,NA,6.5,7.5,10.5,9,1,0,0
2173,E1,1,23,1998,NA,7.5,0,9,0,0,1,10
2174,E1,1,24,1994,NA,NA,0,4,0,0,0,0
2175,E1,1,25,1994,NA,NA,4.5,6,6,1,0,0
2175,E1,1,25,1995,NA,4.5,1.5,6,7.5,1,0,0
2175,E1,1,25,1996,NA,1.5,0,7.5,0,0,0,0
2176,E1,1,26,1994,NA,NA,6.5,9.5,8.5,1,0,0
2176,E1,1,26,1995,NA,6.5,0,8.5,0,0,0,0
2177,E1,1,27,1994,NA,NA,6.5,9,8.5,1,0,0
2177,E1,1,27,1995,NA,6.5,5,8.5,8.5,1,0,0
2177,E1,1,27,1996,NA,5,0,8.5,0,0,1,10
2178,E1,1,28,1994,NA,NA,6,9.5,7.5,1,0,0
2178,E1,1,28,1995,NA,6,4.5,7.5,7.5,1,0,0
2178,E1,1,28,1996,NA,4.5,0,7.5,0,0,1,9
2179,E1,1,29,1994,NA,NA,6,6,6,1,0,0
2179,E1,1,29,1995,NA,6,3.5,6,11,1,0,0
2179,E1,1,29,1996,NA,3.5,8,11,6,1,0,0
2179,E1,1,29,1997,NA,8,0,6,0,0,1,11
2180,E1,1,30,1994,NA,NA,0,3.5,0,0,0,0
2181,E1,1,31,1994,NA,NA,0,7.5,0,0,0,0
2182,E1,1,32,1994,NA,NA,0,5,0,0,0,0
2183,E1,1,33,1994,NA,NA,2.5,3,2.5,1,0,0
2183,E1,1,33,1995,NA,2.5,0,2.5,0,0,0,0
2184,E1,1,34,1994,NA,NA,1,3,1,1,0,0
2184,E1,1,34,1995,NA,1,0,1,0,0,0,0
2185,E1,1,35,1994,NA,NA,7,10,9,1,0,0
2185,E1,1,35,1995,NA,7,0,9,0,0,1,4
2186,E1,1,36,1994,NA,NA,0,4,0,0,0,0
2187,E1,1,37,1994,NA,NA,6.5,5,6,1,0,0
2187,E1,1,37,1995,NA,6.5,0,6,0,0,0,0
2188,E1,1,38,1994,NA,NA,5.5,4,5.5,1,0,0
2188,E1,1,38,1995,NA,5.5,4,5.5,8.5,1,0,0
2188,E1,1,38,1996,NA,4,0,8.5,0,0,0,0
2189,E1,1,39,1994,NA,NA,0,3,0,0,0,0
2190,E1,1,40,1994,NA,NA,5.5,5,6,1,0,0
2190,E1,1,40,1995,NA,5.5,0,6,0,0,0,0
2191,E1,1,41,1994,NA,NA,3.5,4.5,5,1,0,0
2191,E1,1,41,1995,NA,3.5,3.5,5,9.5,1,0,0
2191,E1,1,41,1996,NA,3.5,5.5,9.5,9.5,1,0,0
2191,E1,1,41,1997,NA,5.5,0,9.5,0,0,0,0
2192,E1,1,42,1994,NA,NA,8,3.5,8.5,1,0,0
2192,E1,1,42,1995,NA,8,8,8.5,14,1,0,0
2192,E1,1,42,1996,NA,8,6,14,4,1,0,0
2192,E1,1,42,1997,NA,6,0,4,0,0,1,5
2193,E1,1,43,1994,NA,NA,0,4,0,0,0,0
2194,E1,1,44,1994,NA,NA,4.5,5,5.5,1,0,0
2194,E1,1,44,1995,NA,4.5,4.5,5.5,9,1,0,0
2194,E1,1,44,1996,NA,4.5,5.5,9,8,1,0,0
2194,E1,1,44,1997,NA,5.5,7,8,9.5,1,0,0
2194,E1,1,44,1998,NA,7,8,9.5,11,1,0,0
2194,E1,1,44,1999,NA,8,14,11,10,1,0,0
2194,E1,1,44,2000,NA,14,0,10,0,0,1,7
2195,E1,1,45,1994,NA,NA,0,2,0,0,0,0
2196,E1,1,46,1994,NA,NA,0,2.5,0,0,0,0
2197,E1,1,47,1994,NA,NA,1.5,2,2,1,0,0
2197,E1,1,47,1995,NA,1.5,0,2,0,0,0,0
2198,E1,1,48,1994,NA,NA,0,2.5,0,0,0,0
2199,E1,1,49,1994,NA,NA,1,2,1,1,0,0
2199,E1,1,49,1995,NA,1,0,1,0,0,0,0
2200,E1,1,50,1994,NA,NA,0,2,0,0,0,0
2201,E1,1,51,1994,NA,NA,0,2,0,0,0,0
2202,E1,1,52,1994,NA,NA,3.5,2.5,5,1,0,0
2202,E1,1,52,1995,NA,3.5,0.5,5,6.5,1,0,0
2202,E1,1,52,1996,NA,0.5,3,6.5,0.5,1,0,0
2202,E1,1,52,1997,NA,3,0,0.5,0,0,0,0
2203,E1,1,53,1994,NA,NA,0,1,0,0,0,0
2204,E1,1,54,1994,NA,NA,3.5,4.5,4.5,1,0,0
2204,E1,1,54,1995,NA,3.5,4,4.5,5.5,1,0,0
2204,E1,1,54,1996,NA,4,0,5.5,0,0,0,0
2205,E1,1,55,1994,NA,NA,1,3.5,1,1,0,0
2205,E1,1,55,1995,NA,1,0,1,0,0,0,0
2206,E1,1,56,1994,NA,NA,4,6.5,6,1,0,0
2206,E1,1,56,1995,NA,4,4,6,5.5,1,0,0
2206,E1,1,56,1996,NA,4,0,5.5,0,0,0,0
2207,E1,1,57,1994,NA,NA,0,2,0,0,0,0
2208,E1,1,58,1994,NA,NA,4.5,6.5,5.5,1,0,0
2208,E1,1,58,1995,NA,4.5,3,5.5,6.5,1,0,0
2208,E1,1,58,1996,NA,3,0,6.5,0,0,0,0
2209,E1,1,59,1994,NA,NA,9,6.5,10,1,0,0
2209,E1,1,59,1995,NA,9,9,10,17,1,0,0
2209,E1,1,59,1996,NA,9,0,17,0,0,1,19
2210,E1,1,60,1994,NA,NA,0,11,0,0,1,15
2211,E1,1,61,1994,NA,NA,0,9,0,0,0,0
2212,E1,1,62,1994,NA,NA,9,6.5,9.5,1,0,0
2212,E1,1,62,1995,NA,9,8.5,9.5,14.5,1,0,0
2212,E1,1,62,1996,NA,8.5,11.5,14.5,9.5,1,0,0
2212,E1,1,62,1997,NA,11.5,0,9.5,0,0,1,15
2213,E1,1,63,1994,NA,NA,10,7.5,11,1,0,0
2213,E1,1,63,1995,NA,10,7.5,11,12.5,1,0,0
2213,E1,1,63,1996,NA,7.5,9,12.5,8.5,1,0,0
2213,E1,1,63,1997,NA,9,0,8.5,0,0,1,8
2214,E1,1,64,1994,NA,NA,7,9,9.5,1,0,0
2214,E1,1,64,1995,NA,7,4.5,9.5,13.5,1,0,0
2214,E1,1,64,1996,NA,4.5,0,13.5,0,0,0,0
2215,E1,1,65,1994,NA,NA,4,6.5,5.5,1,0,0
2215,E1,1,65,1995,NA,4,2,5.5,9,1,0,0
2215,E1,1,65,1996,NA,2,0,9,0,0,0,0
2216,E1,1,66,1994,NA,NA,0,3.5,0,0,0,0
2217,E1,1,67,1994,NA,NA,7,8.5,8.5,1,0,0
2217,E1,1,67,1995,NA,7,5,8.5,10.5,1,0,0
2217,E1,1,67,1996,NA,5,0,10.5,0,0,0,0
2218,E1,1,68,1994,NA,NA,3.5,7,4.5,1,0,0
2218,E1,1,68,1995,NA,3.5,0,4.5,0,0,0,0
2219,E1,1,69,1994,NA,NA,4.5,6.5,5,1,0,0
2219,E1,1,69,1995,NA,4.5,0,5,0,0,0,0
2220,E1,1,70,1994,NA,NA,0,6.5,0,0,0,0
2221,E1,1,71,1994,NA,NA,0,6.5,0,0,0,0
2222,E1,1,72,1994,NA,NA,5,6.5,6,1,0,0
2222,E1,1,72,1995,NA,5,0,6,0,0,0,0
2223,E1,1,73,1994,NA,NA,5.5,8,6.5,1,0,0
2223,E1,1,73,1995,NA,5.5,0,6.5,0,0,0,0
2224,E1,1,74,1994,NA,NA,0,11,0,0,1,10
2225,E1,1,75,1994,NA,NA,0,10.5,0,0,0,0
2226,E1,1,76,1994,NA,NA,0,1,0,0,0,0
2227,E1,1,77,1994,NA,NA,0,2,0,0,0,0
2228,E1,1,78,1994,NA,NA,8.5,8,11,1,0,0
2228,E1,1,78,1995,NA,8.5,6.5,11,9.5,1,0,0
2228,E1,1,78,1996,NA,6.5,0,9.5,0,0,1,19
2229,E1,1,79,1994,NA,NA,4,5.5,5,1,0,0
2229,E1,1,79,1995,NA,4,1,5,2,1,0,0
2229,E1,1,79,1996,NA,1,0,2,0,0,0,0
2230,E1,1,80,1994,NA,NA,8,5.5,7.5,1,0,0
2230,E1,1,80,1995,NA,8,4.5,7.5,9.5,1,0,0
2230,E1,1,80,1996,NA,4.5,4.5,9.5,6.5,1,0,0
2230,E1,1,80,1997,NA,4.5,4.5,6.5,6,1,0,0
2230,E1,1,80,1998,NA,4.5,0,6,0,0,0,0
2231,E1,1,81,1994,NA,NA,8,6,7.5,1,0,0
2231,E1,1,81,1995,NA,8,2.5,7.5,5.5,1,0,0
2231,E1,1,81,1996,NA,2.5,0,5.5,0,0,0,0
2232,E1,1,82,1994,NA,NA,0,2.5,0,0,0,0
2233,E1,1,83,1994,NA,NA,0,2,0,0,0,0
2234,E1,1,84,1994,NA,NA,0,3.5,0,0,0,0
2235,E1,1,85,1994,NA,NA,1,1.5,2.5,1,0,0
2235,E1,1,85,1995,NA,1,1,2.5,5.5,1,0,0
2235,E1,1,85,1996,NA,1,0,5.5,0,0,0,0
2236,E1,1,86,1995,1,2.5,0,3,0,0,0,0
2237,E1,1,91,1995,1,0.5,0,2,0,0,0,0
2238,E1,1,93,1995,1,1,0,2.5,0,0,0,0
2239,E1,1,96,1995,1,2,0,1,0,0,0,0
2240,E1,1,98,1995,1,2.5,0,2.5,0,0,0,0
2241,E1,1,104,1995,1,1,1.5,1,1.5,1,0,0
2241,E1,1,104,1996,2,1.5,0,1.5,0,0,0,0
2242,E1,1,107,1996,1,0.5,0,2.5,0,0,0,0
2243,E1,1,109,1996,1,1,0,2.5,0,0,0,0
2244,E1,1,110,1996,1,1,0,2,0,0,0,0
2245,E1,1,112,1996,1,0.5,0,0.5,0,0,0,0
2246,E1,1,113,1996,1,0.5,0,0.5,0,0,0,0
2247,E1,1,120,1996,1,1,0,3,0,0,0,0
2248,E1,1,121,1996,1,3,0,5.5,0,0,0,0
2249,E1,1,122,1996,1,1,0,0.5,0,0,0,0
2250,E1,1,123,1996,1,1.5,0,5,0,0,0,0
2251,E1,1,124,1996,1,0.5,0,2.5,0,0,0,0
2252,E1,1,126,1996,1,0.5,0,2,0,0,0,0
2253,E1,1,132,1996,1,4.5,0,8.5,0,0,0,0
2254,E1,1,135,1996,1,1.5,0,3.5,0,0,0,0
2255,E1,1,136,1996,1,NA,0,1,0,0,0,0
2256,E1,1,137,1996,1,NA,0,2,0,0,0,0
2257,E1,1,138,1996,1,NA,0,0.5,0,0,0,0
2258,E1,1,139,1996,1,NA,0,2,0,0,0,0
2259,E1,1,140,1997,1,1.5,1,1,0.5,1,0,0
2259,E1,1,140,1998,2,1,0,0.5,0,0,0,0
2260,E1,1,141,1997,1,1.5,0,1,0,0,0,0
2261,E1,1,157,1997,1,3,1.5,2.5,2,1,0,0
2261,E1,1,157,1998,2,1.5,4,2,6.5,1,0,0
2261,E1,1,157,1999,3,4,10.5,6.5,11.5,1,0,0
2261,E1,1,157,2000,4,10.5,13,11.5,11,1,0,0
2261,E1,1,157,2001,5,13,0,11,0,0,1,NA
2262,E1,1,158,1997,1,1,0,2,0,0,0,0
2263,E1,1,168,1997,1,1.5,0,4.5,0,0,0,0
2264,E1,1,169,1997,1,1,0,2.5,0,0,0,0
2265,E1,1,172,1997,1,2,4,6.5,6,1,0,0
2265,E1,1,172,1998,2,4,9,6,13.5,1,0,0
2265,E1,1,172,1999,3,9,18,13.5,12,1,0,0
2265,E1,1,172,2000,4,18,0,12,0,0,1,31
2266,E1,1,177,1998,1,1,0,1.5,0,0,0,0
2267,E1,1,178,1998,1,1.5,0,2.5,0,0,0,0
2268,E1,1,179,1998,1,0.5,1,1.5,5.5,1,0,0
2268,E1,1,179,1999,2,1,9,5.5,11,1,0,0
2268,E1,1,179,2000,3,9,9.5,11,10,1,0,0
2268,E1,1,179,2001,4,9.5,7.5,10,13.5,1,0,0
2268,E1,1,179,2002,5,7.5,0,13.5,0,0,0,0
2269,E1,1,180,1998,1,1,0.5,2,4,1,0,0
2269,E1,1,180,1999,2,0.5,10,4,8.5,1,0,0
2269,E1,1,180,2000,3,10,7.5,8.5,7,1,0,0
2269,E1,1,180,2001,4,7.5,6.5,7,8.5,1,0,0
2269,E1,1,180,2002,5,6.5,7,8.5,13,1,0,0
2269,E1,1,180,2003,6,7,0,13,0,0,0,0
2270,E1,1,181,1998,1,0.5,0.5,0.5,4.5,1,0,0
2270,E1,1,181,1999,2,0.5,6,4.5,10,1,0,0
2270,E1,1,181,2000,3,6,6,10,8,1,0,0
2270,E1,1,181,2001,4,6,5.5,8,8.5,1,0,0
2270,E1,1,181,2002,5,5.5,6.5,8.5,10.5,1,0,0
2270,E1,1,181,2003,6,6.5,0,10.5,0,0,0,0
2271,E1,1,182,1998,1,1,0.5,2.5,0.5,1,0,0
2271,E1,1,182,1999,2,0.5,0,0.5,0,0,0,0
2272,E1,1,183,1998,1,0.5,0,1,0,0,0,0
2273,E1,1,184,1998,1,0.5,0,1,0,0,0,0
2274,E1,1,188,1998,1,2,2,4,5.5,1,0,0
2274,E1,1,188,1999,2,2,15,5.5,7,1,0,0
2274,E1,1,188,2000,3,15,7.5,7,11,1,0,0
2274,E1,1,188,2001,4,7.5,9,11,19,1,0,0
2274,E1,1,188,2002,5,9,11.5,19,8,1,0,0
2274,E1,1,188,2003,6,11.5,0,8,0,0,1,NA
2275,E1,1,189,1998,1,1,0,0.5,0,0,0,0
2276,E1,1,200,1998,1,0.5,0,2.5,0,0,0,0
2277,E1,1,201,1998,1,NA,0,1.5,0,0,0,0
2278,E1,1,202,1999,1,1,4.5,1.5,5,1,0,0
2278,E1,1,202,2000,2,4.5,7,5,7,1,0,0
2278,E1,1,202,2001,3,7,3,7,5,1,0,0
2278,E1,1,202,2002,4,3,0,5,0,0,0,0
2279,E1,1,204,1999,1,2,0,3,0,0,0,0
2280,E1,1,205,1999,1,1,4.5,1,7.5,1,0,0
2280,E1,1,205,2000,2,4.5,3.5,7.5,3.5,1,0,0
2280,E1,1,205,2001,3,3.5,0,3.5,0,0,0,0
2281,E1,1,208,1999,1,1,10,3.5,9.5,1,0,0
2281,E1,1,208,2000,2,10,11.5,9.5,13,1,0,0
2281,E1,1,208,2001,3,11.5,13,13,9,1,0,0
2281,E1,1,208,2002,4,13,0,9,0,0,1,NA
2282,E1,1,209,1999,1,2.5,10,5.5,15.5,1,0,0
2282,E1,1,209,2000,2,10,14,15.5,17,1,0,0
2282,E1,1,209,2001,3,14,10,17,9,1,0,0
2282,E1,1,209,2002,4,10,0,9,0,0,1,NA
2283,E1,1,210,1999,1,2,7,5,13,1,0,0
2283,E1,1,210,2000,2,7,13.5,13,12,1,0,0
2283,E1,1,210,2001,3,13.5,9,12,11,1,0,0
2283,E1,1,210,2002,4,9,8.5,11,7.5,1,0,0
2283,E1,1,210,2003,5,8.5,0,7.5,0,0,1,NA
2284,E1,1,211,1999,1,0.5,7,2.5,6.5,1,0,0
2284,E1,1,211,2000,2,7,6.5,6.5,8,1,0,0
2284,E1,1,211,2001,3,6.5,3.5,8,7,1,0,0
2284,E1,1,211,2002,4,3.5,0,7,0,0,0,0
2285,E1,1,217,1999,1,1,8,3,9,1,0,0
2285,E1,1,217,2000,2,8,10,9,10,1,0,0
2285,E1,1,217,2001,3,10,6,10,5,1,0,0
2285,E1,1,217,2002,4,6,0,5,0,0,1,NA
2286,E1,1,218,1999,1,1,0,1.5,0,0,0,0
2287,E1,1,219,1999,1,NA,0,3,0,0,0,0
2288,E1,1,220,1999,1,NA,0,2.5,0,0,0,0
2289,E1,1,222,2000,1,3,0,5,0,0,0,0
